date,dam,level_m,capacity_m3,api_date,level_raw,capacity_raw
2018-07-28,Capaccio,143.82,9472000,28/07/2018,"143,82",9.472.000
2018-07-28,Capacciotti,185.5,33153700,28/07/2018,"185,50",33.153.700
2018-07-28,Occhito,187.45,151696700,28/07/2018,"187,45",151.696.700
2018-07-28,Osento,444.7,4180000,28/07/2018,"444,70",4.180.000
2018-07-29,Capaccio,143.3,8380000,29/07/2018,"143,30",8.380.000
2018-07-29,Capacciotti,185.4,32926300,29/07/2018,"185,40",32.926.300
2018-07-29,Occhito,187.38,150994880,29/07/2018,"187,38",150.994.880
2018-07-29,Osento,444.25,4000000,29/07/2018,"444,25",4.000.000
2018-07-30,Capaccio,143.17,8107000,30/07/2018,"143,17",8.107.000
2018-07-30,Capacciotti,185.3,32698900,30/07/2018,"185,30",32.698.900
2018-07-30,Occhito,187.29,150092540,30/07/2018,"187,29",150.092.540
2018-07-30,Osento,443.6,3660000,30/07/2018,"443,60",3.660.000
2018-07-31,Capaccio,143.03,7813000,31/07/2018,"143,03",7.813.000
2018-07-31,Capacciotti,185.1,32244100,31/07/2018,"185,10",32.244.100
2018-07-31,Occhito,187.2,149190200,31/07/2018,"187,20",149.190.200
2018-07-31,Osento,443.0,3420000,31/07/2018,"443,00",3.420.000
2018-08-01,Capaccio,142.87,7535500,01/08/2018,"142,87",7.535.500
2018-08-01,Capacciotti,184.95,31902500,01/08/2018,"184,95",31.902.500
2018-08-01,Occhito,187.09,148087340,01/08/2018,"187,09",148.087.340
2018-08-01,Osento,442.5,3230000,01/08/2018,"442,50",3.230.000
2018-08-02,Capaccio,142.7,7255000,02/08/2018,"142,70",7.255.000
2018-08-02,Capacciotti,184.3,30424400,02/08/2018,"184,30",30.424.400
2018-08-02,Occhito,186.99,147084740,02/08/2018,"186,99",147.084.740
2018-08-02,Osento,442.0,3010000,02/08/2018,"442,00",3.010.000
2018-08-03,Capaccio,142.55,7007500,03/08/2018,"142,55",7.007.500
2018-08-03,Capacciotti,184.6,31106600,03/08/2018,"184,60",31.106.600
2018-08-03,Occhito,186.9,146182400,03/08/2018,"186,90",146.182.400
2018-08-03,Osento,441.7,2878000,03/08/2018,"441,70",2.878.000
2018-08-04,Capaccio,142.43,6809500,04/08/2018,"142,43",6.809.500
2018-08-04,Capacciotti,184.5,30879200,04/08/2018,"184,50",30.879.200
2018-08-04,Occhito,186.81,145280060,04/08/2018,"186,81",145.280.060
2018-08-04,Osento,441.7,2878000,04/08/2018,"441,70",2.878.000
2018-08-05,Capaccio,142.3,6595000,05/08/2018,"142,30",6.595.000
2018-08-05,Capacciotti,184.4,30651800,05/08/2018,"184,40",30.651.800
2018-08-05,Occhito,186.72,144377720,05/08/2018,"186,72",144.377.720
2018-08-05,Osento,441.7,2878000,05/08/2018,"441,70",2.878.000
2018-08-06,Capaccio,142.18,6397000,06/08/2018,"142,18",6.397.000
2018-08-06,Capacciotti,184.25,30310700,06/08/2018,"184,25",30.310.700
2018-08-06,Occhito,186.64,143575640,06/08/2018,"186,64",143.575.640
2018-08-06,Osento,441.7,2878000,06/08/2018,"441,70",2.878.000
2018-08-07,Capaccio,142.04,6166000,07/08/2018,"142,04",6.166.000
2018-08-07,Capacciotti,184.15,30083300,07/08/2018,"184,15",30.083.300
2018-08-07,Occhito,186.57,142873820,07/08/2018,"186,57",142.873.820
2018-08-07,Osento,441.7,2878000,07/08/2018,"441,70",2.878.000
2018-08-08,Capaccio,141.9,5940000,08/08/2018,"141,90",5.940.000
2018-08-08,Capacciotti,184.0,29742200,08/08/2018,"184,00",29.742.200
2018-08-08,Occhito,186.47,141871220,08/08/2018,"186,47",141.871.220
2018-08-08,Osento,441.7,2878000,08/08/2018,"441,70",2.878.000
2018-08-09,Capaccio,141.74,5684000,09/08/2018,"141,74",5.684.000
2018-08-09,Capacciotti,183.9,29534400,09/08/2018,"183,90",29.534.400
2018-08-09,Occhito,186.38,140968880,09/08/2018,"186,38",140.968.880
2018-08-09,Osento,441.7,2878000,09/08/2018,"441,70",2.878.000
2018-08-10,Capaccio,141.58,5428000,10/08/2018,"141,58",5.428.000
2018-08-10,Capacciotti,183.75,29221200,10/08/2018,"183,75",29.221.200
2018-08-10,Occhito,186.3,140166800,10/08/2018,"186,30",140.166.800
2018-08-10,Osento,441.7,2878000,10/08/2018,"441,70",2.878.000
2018-08-11,Capaccio,141.43,5188000,11/08/2018,"141,43",5.188.000
2018-08-11,Capacciotti,183.6,28908000,11/08/2018,"183,60",28.908.000
2018-08-11,Occhito,186.24,139565240,11/08/2018,"186,24",139.565.240
2018-08-11,Osento,441.7,2878000,11/08/2018,"441,70",2.878.000
2018-08-12,Capaccio,141.28,4948000,12/08/2018,"141,28",4.948.000
2018-08-12,Capacciotti,183.5,28699200,12/08/2018,"183,50",28.699.200
2018-08-12,Occhito,186.14,138562640,12/08/2018,"186,14",138.562.640
2018-08-12,Osento,441.7,2878000,12/08/2018,"441,70",2.878.000
2018-08-13,Capaccio,141.13,4708000,13/08/2018,"141,13",4.708.000
2018-08-13,Capacciotti,183.4,28490400,13/08/2018,"183,40",28.490.400
2018-08-13,Occhito,186.07,137860820,13/08/2018,"186,07",137.860.820
2018-08-13,Osento,441.7,2878000,13/08/2018,"441,70",2.878.000
2018-08-14,Capaccio,140.98,4470000,14/08/2018,"140,98",4.470.000
2018-08-14,Capacciotti,183.3,28281600,14/08/2018,"183,30",28.281.600
2018-08-14,Occhito,185.99,137058740,14/08/2018,"185,99",137.058.740
2018-08-14,Osento,441.7,2878000,14/08/2018,"441,70",2.878.000
2018-08-15,Capaccio,140.84,4260000,15/08/2018,"140,84",4.260.000
2018-08-15,Capacciotti,183.25,28177200,15/08/2018,"183,25",28.177.200
2018-08-15,Occhito,185.96,136757960,15/08/2018,"185,96",136.757.960
2018-08-15,Osento,441.7,2878000,15/08/2018,"441,70",2.878.000
2018-08-16,Capaccio,140.83,4245000,16/08/2018,"140,83",4.245.000
2018-08-16,Capacciotti,183.35,28386000,16/08/2018,"183,35",28.386.000
2018-08-16,Occhito,185.94,136557440,16/08/2018,"185,94",136.557.440
2018-08-16,Osento,441.9,2966000,16/08/2018,"441,90",2.966.000
2018-08-17,Capaccio,140.76,4140000,17/08/2018,"140,76",4.140.000
2018-08-17,Capacciotti,183.4,28490400,17/08/2018,"183,40",28.490.400
2018-08-17,Occhito,185.9,136156400,17/08/2018,"185,90",136.156.400
2018-08-17,Osento,441.9,2966000,17/08/2018,"441,90",2.966.000
2018-08-18,Capaccio,140.66,3990000,18/08/2018,"140,66",3.990.000
2018-08-18,Capacciotti,183.5,28699200,18/08/2018,"183,50",28.699.200
2018-08-18,Occhito,185.87,135855620,18/08/2018,"185,87",135.855.620
2018-08-18,Osento,441.9,2966000,18/08/2018,"441,90",2.966.000
2018-08-19,Capaccio,140.54,3810000,19/08/2018,"140,54",3.810.000
2018-08-19,Capacciotti,183.55,28803600,19/08/2018,"183,55",28.803.600
2018-08-19,Occhito,185.83,135454580,19/08/2018,"185,83",135.454.580
2018-08-19,Osento,441.9,2966000,19/08/2018,"441,90",2.966.000
2018-08-20,Capaccio,140.45,3675000,20/08/2018,"140,45",3.675.000
2018-08-20,Capacciotti,183.55,28803600,20/08/2018,"183,55",28.803.600
2018-08-20,Occhito,185.8,135153800,20/08/2018,"185,80",135.153.800
2018-08-20,Osento,441.9,2966000,20/08/2018,"441,90",2.966.000
2018-08-21,Capaccio,140.41,3615000,21/08/2018,"140,41",3.615.000
2018-08-21,Capacciotti,183.6,28908000,21/08/2018,"183,60",28.908.000
2018-08-21,Occhito,185.76,134752760,21/08/2018,"185,76",134.752.760
2018-08-21,Osento,441.9,2966000,21/08/2018,"441,90",2.966.000
2018-08-22,Capaccio,140.35,3525000,22/08/2018,"140,35",3.525.000
2018-08-22,Capacciotti,183.6,28908000,22/08/2018,"183,60",28.908.000
2018-08-22,Occhito,185.72,134351720,22/08/2018,"185,72",134.351.720
2018-08-22,Osento,441.9,2966000,22/08/2018,"441,90",2.966.000
2018-08-23,Capaccio,140.28,3420000,23/08/2018,"140,28",3.420.000
2018-08-23,Capacciotti,183.55,28803600,23/08/2018,"183,55",28.803.600
2018-08-23,Occhito,185.69,134050940,23/08/2018,"185,69",134.050.940
2018-08-23,Osento,441.9,2966000,23/08/2018,"441,90",2.966.000
2018-08-24,Capaccio,140.19,3285000,24/08/2018,"140,19",3.285.000
2018-08-24,Capacciotti,183.65,29012400,24/08/2018,"183,65",29.012.400
2018-08-24,Occhito,185.66,133750160,24/08/2018,"185,66",133.750.160
2018-08-24,Osento,441.9,2966000,24/08/2018,"441,90",2.966.000
2018-08-25,Capaccio,140.11,3165000,25/08/2018,"140,11",3.165.000
2018-08-25,Capacciotti,183.65,29012400,25/08/2018,"183,65",29.012.400
2018-08-25,Occhito,185.63,133449380,25/08/2018,"185,63",133.449.380
2018-08-25,Osento,441.9,2966000,25/08/2018,"441,90",2.966.000
2018-08-26,Capaccio,140.01,3015000,26/08/2018,"140,01",3.015.000
2018-08-26,Capacciotti,183.6,28908000,26/08/2018,"183,60",28.908.000
2018-08-26,Occhito,185.59,133048340,26/08/2018,"185,59",133.048.340
2018-08-26,Osento,441.9,2966000,26/08/2018,"441,90",2.966.000
2018-08-27,Capaccio,139.91,2896500,27/08/2018,"139,91",2.896.500
2018-08-27,Capacciotti,183.6,28908000,27/08/2018,"183,60",28.908.000
2018-08-27,Occhito,185.56,132747560,27/08/2018,"185,56",132.747.560
2018-08-27,Osento,441.9,2966000,27/08/2018,"441,90",2.966.000
2018-08-28,Capaccio,139.8,2770000,28/08/2018,"139,80",2.770.000
2018-08-28,Capacciotti,183.6,28908000,28/08/2018,"183,60",28.908.000
2018-08-28,Occhito,185.52,132346520,28/08/2018,"185,52",132.346.520
2018-08-28,Osento,441.9,2966000,28/08/2018,"441,90",2.966.000
2018-08-29,Capaccio,139.67,2620500,29/08/2018,"139,67",2.620.500
2018-08-29,Capacciotti,183.55,28803600,29/08/2018,"183,55",28.803.600
2018-08-29,Occhito,185.48,131945480,29/08/2018,"185,48",131.945.480
2018-08-29,Osento,441.9,2966000,29/08/2018,"441,90",2.966.000
2018-08-30,Capaccio,139.52,2448000,30/08/2018,"139,52",2.448.000
2018-08-30,Capacciotti,183.45,28594800,30/08/2018,"183,45",28.594.800
2018-08-30,Occhito,185.43,131444180,30/08/2018,"185,43",131.444.180
2018-08-30,Osento,441.9,2966000,30/08/2018,"441,90",2.966.000
2018-08-31,Capaccio,139.5,2425000,31/08/2018,"139,50",2.425.000
2018-08-31,Capacciotti,183.35,28386000,31/08/2018,"183,35",28.386.000
2018-08-31,Occhito,185.37,130842620,31/08/2018,"185,37",130.842.620
2018-08-31,Osento,441.9,2966000,31/08/2018,"441,90",2.966.000
2018-09-01,Capaccio,139.51,2436500,01/09/2018,"139,51",2.436.500
2018-09-01,Capacciotti,183.25,28177200,01/09/2018,"183,25",28.177.200
2018-09-01,Occhito,185.3,130140800,01/09/2018,"185,30",130.140.800
2018-09-01,Osento,441.9,2966000,01/09/2018,"441,90",2.966.000
2018-09-02,Capaccio,139.51,2436500,02/09/2018,"139,51",2.436.500
2018-09-02,Capacciotti,183.3,28281600,02/09/2018,"183,30",28.281.600
2018-09-02,Occhito,185.25,129639500,02/09/2018,"185,25",129.639.500
2018-09-02,Osento,441.9,2966000,02/09/2018,"441,90",2.966.000
2018-09-03,Capaccio,139.52,2448000,03/09/2018,"139,52",2.448.000
2018-09-03,Capacciotti,183.1,27864000,03/09/2018,"183,10",27.864.000
2018-09-03,Occhito,185.18,128937680,03/09/2018,"185,18",128.937.680
2018-09-03,Osento,441.9,2966000,03/09/2018,"441,90",2.966.000
2018-09-04,Capaccio,139.52,2448000,04/09/2018,"139,52",2.448.000
2018-09-04,Capacciotti,183.0,27655200,04/09/2018,"183,00",27.655.200
2018-09-04,Occhito,185.11,128235860,04/09/2018,"185,11",128.235.860
2018-09-04,Osento,441.9,2966000,04/09/2018,"441,90",2.966.000
2018-09-05,Capaccio,139.52,2448000,05/09/2018,"139,52",2.448.000
2018-09-05,Capacciotti,183.0,27655200,05/09/2018,"183,00",27.655.200
2018-09-05,Occhito,185.06,127734560,05/09/2018,"185,06",127.734.560
2018-09-05,Osento,441.9,2966000,05/09/2018,"441,90",2.966.000
2018-09-06,Capaccio,139.52,2448000,06/09/2018,"139,52",2.448.000
2018-09-06,Capacciotti,183.0,27655200,06/09/2018,"183,00",27.655.200
2018-09-06,Occhito,184.99,127034640,06/09/2018,"184,99",127.034.640
2018-09-06,Osento,441.9,2966000,06/09/2018,"441,90",2.966.000
2018-09-07,Capaccio,139.53,2459500,07/09/2018,"139,53",2.459.500
2018-09-07,Capacciotti,183.0,27655200,07/09/2018,"183,00",27.655.200
2018-09-07,Occhito,184.95,126641200,07/09/2018,"184,95",126.641.200
2018-09-07,Osento,441.9,2966000,07/09/2018,"441,90",2.966.000
2018-09-08,Capaccio,139.53,2459500,08/09/2018,"139,53",2.459.500
2018-09-08,Capacciotti,182.75,27134200,08/09/2018,"182,75",27.134.200
2018-09-08,Occhito,184.9,126149400,08/09/2018,"184,90",126.149.400
2018-09-08,Osento,441.9,2966000,08/09/2018,"441,90",2.966.000
2018-09-09,Capaccio,139.53,2459500,09/09/2018,"139,53",2.459.500
2018-09-09,Capacciotti,182.75,27134200,09/09/2018,"182,75",27.134.200
2018-09-09,Occhito,184.85,125657600,09/09/2018,"184,85",125.657.600
2018-09-09,Osento,441.9,2966000,09/09/2018,"441,90",2.966.000
2018-09-10,Capaccio,139.53,2459500,10/09/2018,"139,53",2.459.500
2018-09-10,Capacciotti,182.7,27029800,10/09/2018,"182,70",27.029.800
2018-09-10,Occhito,184.79,125067440,10/09/2018,"184,79",125.067.440
2018-09-10,Osento,441.9,2966000,10/09/2018,"441,90",2.966.000
2018-09-11,Capaccio,139.53,2459500,11/09/2018,"139,53",2.459.500
2018-09-11,Capacciotti,182.6,26821000,11/09/2018,"182,60",26.821.000
2018-09-11,Occhito,184.75,124674000,11/09/2018,"184,75",124.674.000
2018-09-11,Osento,441.9,2966000,11/09/2018,"441,90",2.966.000
2018-09-12,Capaccio,139.53,2459500,12/09/2018,"139,53",2.459.500
2018-09-12,Capacciotti,182.6,26821000,12/09/2018,"182,60",26.821.000
2018-09-12,Occhito,184.68,123985480,12/09/2018,"184,68",123.985.480
2018-09-12,Osento,441.9,2966000,12/09/2018,"441,90",2.966.000
2018-09-13,Capaccio,139.53,2459500,13/09/2018,"139,53",2.459.500
2018-09-13,Capacciotti,182.5,26612200,13/09/2018,"182,50",26.612.200
2018-09-13,Occhito,184.64,123592040,13/09/2018,"184,64",123.592.040
2018-09-13,Osento,441.9,2966000,13/09/2018,"441,90",2.966.000
2018-09-14,Capaccio,139.53,2459500,14/09/2018,"139,53",2.459.500
2018-09-14,Capacciotti,182.5,26612200,14/09/2018,"182,50",26.612.200
2018-09-14,Occhito,184.56,122805160,14/09/2018,"184,56",122.805.160
2018-09-14,Osento,441.9,2966000,14/09/2018,"441,90",2.966.000
2018-09-15,Capaccio,139.54,2471000,15/09/2018,"139,54",2.471.000
2018-09-15,Capacciotti,182.4,26403400,15/09/2018,"182,40",26.403.400
2018-09-15,Occhito,184.49,122116640,15/09/2018,"184,49",122.116.640
2018-09-15,Osento,441.9,2966000,15/09/2018,"441,90",2.966.000
2018-09-16,Capaccio,139.54,2471000,16/09/2018,"139,54",2.471.000
2018-09-16,Capacciotti,182.35,26299000,16/09/2018,"182,35",26.299.000
2018-09-16,Occhito,184.44,121624840,16/09/2018,"184,44",121.624.840
2018-09-16,Osento,441.9,2966000,16/09/2018,"441,90",2.966.000
2018-09-17,Capaccio,139.54,2471000,17/09/2018,"139,54",2.471.000
2018-09-17,Capacciotti,182.3,26194600,17/09/2018,"182,30",26.194.600
2018-09-17,Occhito,184.39,121133040,17/09/2018,"184,39",121.133.040
2018-09-17,Osento,441.9,2966000,17/09/2018,"441,90",2.966.000
2018-09-18,Capaccio,139.54,2471000,18/09/2018,"139,54",2.471.000
2018-09-18,Capacciotti,182.3,26194600,18/09/2018,"182,30",26.194.600
2018-09-18,Occhito,184.33,120542880,18/09/2018,"184,33",120.542.880
2018-09-18,Osento,441.9,2966000,18/09/2018,"441,90",2.966.000
2018-09-19,Capaccio,139.54,2471000,19/09/2018,"139,54",2.471.000
2018-09-19,Capacciotti,182.3,26194600,19/09/2018,"182,30",26.194.600
2018-09-19,Occhito,184.28,120051080,19/09/2018,"184,28",120.051.080
2018-09-19,Osento,441.9,2966000,19/09/2018,"441,90",2.966.000
2018-09-20,Capaccio,139.55,2482500,20/09/2018,"139,55",2.482.500
2018-09-20,Capacciotti,182.25,26090200,20/09/2018,"182,25",26.090.200
2018-09-20,Occhito,184.25,119756000,20/09/2018,"184,25",119.756.000
2018-09-20,Osento,441.9,2966000,20/09/2018,"441,90",2.966.000
2018-09-21,Capaccio,139.57,2505500,21/09/2018,"139,57",2.505.500
2018-09-21,Capacciotti,182.25,26090200,21/09/2018,"182,25",26.090.200
2018-09-21,Occhito,184.22,119460920,21/09/2018,"184,22",119.460.920
2018-09-21,Osento,441.9,2966000,21/09/2018,"441,90",2.966.000
2018-09-22,Capaccio,139.58,2517000,22/09/2018,"139,58",2.517.000
2018-09-22,Capacciotti,182.3,26194600,22/09/2018,"182,30",26.194.600
2018-09-22,Occhito,184.18,119067480,22/09/2018,"184,18",119.067.480
2018-09-22,Osento,441.9,2966000,22/09/2018,"441,90",2.966.000
2018-09-23,Capaccio,139.58,2517000,23/09/2018,"139,58",2.517.000
2018-09-23,Capacciotti,182.35,26299000,23/09/2018,"182,35",26.299.000
2018-09-23,Occhito,184.16,118870760,23/09/2018,"184,16",118.870.760
2018-09-23,Osento,441.9,2966000,23/09/2018,"441,90",2.966.000
2018-09-24,Capaccio,139.58,2517000,24/09/2018,"139,58",2.517.000
2018-09-24,Capacciotti,182.4,26403400,24/09/2018,"182,40",26.403.400
2018-09-24,Occhito,184.13,118575680,24/09/2018,"184,13",118.575.680
2018-09-24,Osento,441.9,2966000,24/09/2018,"441,90",2.966.000
2018-09-25,Capaccio,139.58,2517000,25/09/2018,"139,58",2.517.000
2018-09-25,Capacciotti,182.45,26507800,25/09/2018,"182,45",26.507.800
2018-09-25,Occhito,184.07,117985520,25/09/2018,"184,07",117.985.520
2018-09-25,Osento,441.9,2966000,25/09/2018,"441,90",2.966.000
2018-09-26,Capaccio,139.58,2517000,26/09/2018,"139,58",2.517.000
2018-09-26,Capacciotti,185.45,33040000,26/09/2018,"185,45",33.040.000
2018-09-26,Occhito,184.02,117493720,26/09/2018,"184,02",117.493.720
2018-09-26,Osento,441.9,2966000,26/09/2018,"441,90",2.966.000
2018-09-27,Capaccio,139.58,2517000,27/09/2018,"139,58",2.517.000
2018-09-27,Capacciotti,182.5,26612200,27/09/2018,"182,50",26.612.200
2018-09-27,Occhito,183.96,116903560,27/09/2018,"183,96",116.903.560
2018-09-27,Osento,441.9,2966000,27/09/2018,"441,90",2.966.000
2018-09-28,Capaccio,139.58,2517000,28/09/2018,"139,58",2.517.000
2018-09-28,Capacciotti,182.5,26612200,28/09/2018,"182,50",26.612.200
2018-09-28,Occhito,183.9,116313400,28/09/2018,"183,90",116.313.400
2018-09-28,Osento,441.9,2966000,28/09/2018,"441,90",2.966.000
2018-09-29,Capaccio,139.58,2517000,29/09/2018,"139,58",2.517.000
2018-09-29,Capacciotti,182.45,26507800,29/09/2018,"182,45",26.507.800
2018-09-29,Occhito,183.85,115821600,29/09/2018,"183,85",115.821.600
2018-09-29,Osento,441.9,2966000,29/09/2018,"441,90",2.966.000
2018-09-30,Capaccio,139.58,2517000,30/09/2018,"139,58",2.517.000
2018-09-30,Capacciotti,182.45,26507800,30/09/2018,"182,45",26.507.800
2018-09-30,Occhito,183.79,115231440,30/09/2018,"183,79",115.231.440
2018-09-30,Osento,441.9,2966000,30/09/2018,"441,90",2.966.000
2018-10-01,Capaccio,139.58,2517000,01/10/2018,"139,58",2.517.000
2018-10-01,Capacciotti,182.45,26507800,01/10/2018,"182,45",26.507.800
2018-10-01,Occhito,183.73,114641280,01/10/2018,"183,73",114.641.280
2018-10-01,Osento,441.9,2966000,01/10/2018,"441,90",2.966.000
2018-10-02,Capaccio,139.59,2528500,02/10/2018,"139,59",2.528.500
2018-10-02,Capacciotti,182.45,26507800,02/10/2018,"182,45",26.507.800
2018-10-02,Occhito,183.67,114051120,02/10/2018,"183,67",114.051.120
2018-10-02,Osento,441.9,2966000,02/10/2018,"441,90",2.966.000
2018-10-03,Capaccio,139.61,2551500,03/10/2018,"139,61",2.551.500
2018-10-03,Capacciotti,182.45,26507800,03/10/2018,"182,45",26.507.800
2018-10-03,Occhito,183.62,113559320,03/10/2018,"183,62",113.559.320
2018-10-03,Osento,441.9,2966000,03/10/2018,"441,90",2.966.000
2018-10-04,Capaccio,139.61,2551500,04/10/2018,"139,61",2.551.500
2018-10-04,Capacciotti,182.45,26507800,04/10/2018,"182,45",26.507.800
2018-10-04,Occhito,183.61,113460960,04/10/2018,"183,61",113.460.960
2018-10-04,Osento,441.9,2966000,04/10/2018,"441,90",2.966.000
2018-10-05,Capaccio,139.62,2563000,05/10/2018,"139,62",2.563.000
2018-10-05,Capacciotti,182.5,26612200,05/10/2018,"182,50",26.612.200
2018-10-05,Occhito,183.57,113067520,05/10/2018,"183,57",113.067.520
2018-10-05,Osento,441.95,2988000,05/10/2018,"441,95",2.988.000
2018-10-06,Capaccio,139.63,2574500,06/10/2018,"139,63",2.574.500
2018-10-06,Capacciotti,182.65,26925400,06/10/2018,"182,65",26.925.400
2018-10-06,Occhito,183.53,112674080,06/10/2018,"183,53",112.674.080
2018-10-06,Osento,441.95,2988000,06/10/2018,"441,95",2.988.000
2018-10-07,Capaccio,139.64,2586000,07/10/2018,"139,64",2.586.000
2018-10-07,Capacciotti,182.65,26925400,07/10/2018,"182,65",26.925.400
2018-10-07,Occhito,183.49,112280640,07/10/2018,"183,49",112.280.640
2018-10-07,Osento,441.95,2988000,07/10/2018,"441,95",2.988.000
2018-10-08,Capaccio,139.65,2597500,08/10/2018,"139,65",2.597.500
2018-10-08,Capacciotti,182.7,27029800,08/10/2018,"182,70",27.029.800
2018-10-08,Occhito,183.49,112280640,08/10/2018,"183,49",112.280.640
2018-10-08,Osento,441.95,2988000,08/10/2018,"441,95",2.988.000
2018-10-09,Capaccio,139.66,2609000,09/10/2018,"139,66",2.609.000
2018-10-09,Capacciotti,182.7,27029800,09/10/2018,"182,70",27.029.800
2018-10-09,Occhito,183.44,111788840,09/10/2018,"183,44",111.788.840
2018-10-09,Osento,441.9,2966000,09/10/2018,"441,90",2.966.000
2018-10-10,Capaccio,139.66,2609000,10/10/2018,"139,66",2.609.000
2018-10-10,Capacciotti,182.75,27134200,10/10/2018,"182,75",27.134.200
2018-10-10,Occhito,183.4,111395400,10/10/2018,"183,40",111.395.400
2018-10-10,Osento,441.9,2966000,10/10/2018,"441,90",2.966.000
2018-10-11,Capaccio,139.66,2609000,11/10/2018,"139,66",2.609.000
2018-10-11,Capacciotti,182.8,27238600,11/10/2018,"182,80",27.238.600
2018-10-11,Occhito,183.36,111001960,11/10/2018,"183,36",111.001.960
2018-10-11,Osento,441.95,2988000,11/10/2018,"441,95",2.988.000
2018-10-12,Capaccio,139.66,2609000,12/10/2018,"139,66",2.609.000
